State,Study,Conscious,Simulated_Slope
Wake (NSRR),Purcell-NSRR,True,-0.35026152853142345
Wake (NSRR),Purcell-NSRR,True,-0.5422389424385643
Wake (NSRR),Purcell-NSRR,True,-2.480210951890697
Wake (NSRR),Purcell-NSRR,True,-0.3974860393656847
Wake (NSRR),Purcell-NSRR,True,-3.771496388913432
Wake (NSRR),Purcell-NSRR,True,-3.0983268415430087
Wake (NSRR),Purcell-NSRR,True,-6.1713711492573555
Wake (NSRR),Purcell-NSRR,True,-4.781450397436442
Wake (NSRR),Purcell-NSRR,True,1.5610660318626866
Wake (NSRR),Purcell-NSRR,True,1.2244501995812618
Wake (NSRR),Purcell-NSRR,True,-1.9667556527055865
Wake (NSRR),Purcell-NSRR,True,1.2680007087310634
Wake (NSRR),Purcell-NSRR,True,-2.4242051771031217
Wake (NSRR),Purcell-NSRR,True,-2.5929884950738855
Wake (NSRR),Purcell-NSRR,True,-1.9855467527513069
Wake (NSRR),Purcell-NSRR,True,-2.3530086386282365
Wake (NSRR),Purcell-NSRR,True,-2.5358456095660493
Wake (NSRR),Purcell-NSRR,True,0.21576932515717218
Wake (NSRR),Purcell-NSRR,True,-1.7959243330296053
Wake (NSRR),Purcell-NSRR,True,-0.6569825553385706
Wake (NSRR),Purcell-NSRR,True,-0.011104305607063214
Wake (NSRR),Purcell-NSRR,True,-1.3137919833713854
Wake (NSRR),Purcell-NSRR,True,-4.06512882045902
Wake (NSRR),Purcell-NSRR,True,-4.8400126929759155
Wake (NSRR),Purcell-NSRR,True,-1.798668706804931
Wake (NSRR),Purcell-NSRR,True,-2.44685215496992
Wake (NSRR),Purcell-NSRR,True,-1.9230026889939562
Wake (NSRR),Purcell-NSRR,True,-2.132514879466984
Wake (NSRR),Purcell-NSRR,True,3.13261372752581
Wake (NSRR),Purcell-NSRR,True,-4.794159749846406
Wake (NSRR),Purcell-NSRR,True,-6.1303167388049165
Wake (NSRR),Purcell-NSRR,True,-1.426824077594079
Wake (NSRR),Purcell-NSRR,True,-2.8623834601106504
Wake (NSRR),Purcell-NSRR,True,-1.4598552657979353
Wake (NSRR),Purcell-NSRR,True,-0.9174386645993493
Wake (NSRR),Purcell-NSRR,True,0.5007479326679025
Wake (NSRR),Purcell-NSRR,True,-5.152643955858366
Wake (NSRR),Purcell-NSRR,True,-3.2275427364818743
Wake (NSRR),Purcell-NSRR,True,-1.2316128958730412
Wake (NSRR),Purcell-NSRR,True,-0.5395496635106747
Wake (NSRR),Purcell-NSRR,True,2.342479966580226
Wake (NSRR),Purcell-NSRR,True,-0.16437501829193435
Wake (NSRR),Purcell-NSRR,True,-2.2150161851326087
Wake (NSRR),Purcell-NSRR,True,-3.9034346828056607
Wake (NSRR),Purcell-NSRR,True,-3.242878515587085
Wake (NSRR),Purcell-NSRR,True,-3.3004244258894886
Wake (NSRR),Purcell-NSRR,True,-0.7729294650431586
Wake (NSRR),Purcell-NSRR,True,-1.5794929277825256
Wake (NSRR),Purcell-NSRR,True,-4.780839730490166
Wake (NSRR),Purcell-NSRR,True,-2.9828484537438014
Wake (NSRR),Purcell-NSRR,True,-0.3226682964206453
Wake (NSRR),Purcell-NSRR,True,-1.3877643496440197
Wake (NSRR),Purcell-NSRR,True,-0.9483016103979669
Wake (NSRR),Purcell-NSRR,True,-1.324453543746025
Wake (NSRR),Purcell-NSRR,True,1.1940743745759974
Wake (NSRR),Purcell-NSRR,True,-1.62193266439517
Wake (NSRR),Purcell-NSRR,True,-2.881827211826393
Wake (NSRR),Purcell-NSRR,True,-3.9547148367263887
Wake (NSRR),Purcell-NSRR,True,-1.5944561102762556
Wake (NSRR),Purcell-NSRR,True,-7.043254194546975
Wake (NSRR),Purcell-NSRR,True,-2.473247790720899
Wake (NSRR),Purcell-NSRR,True,-2.5168955943864875
Wake (NSRR),Purcell-NSRR,True,-4.8635166860256405
Wake (NSRR),Purcell-NSRR,True,-3.980053448846304
Wake (NSRR),Purcell-NSRR,True,-0.46016864075971897
Wake (NSRR),Purcell-NSRR,True,-1.6327303866252811
Wake (NSRR),Purcell-NSRR,True,-1.8938440693714917
Wake (NSRR),Purcell-NSRR,True,-1.4795422456261484
Wake (NSRR),Purcell-NSRR,True,-1.9123976894013182
Wake (NSRR),Purcell-NSRR,True,0.417218613933787
Wake (NSRR),Purcell-NSRR,True,-1.8500140055932641
Wake (NSRR),Purcell-NSRR,True,-5.05337658634212
Wake (NSRR),Purcell-NSRR,True,1.2015665716699844
Wake (NSRR),Purcell-NSRR,True,-1.3499352363905273
Wake (NSRR),Purcell-NSRR,True,-3.293438843371426
Wake (NSRR),Purcell-NSRR,True,-4.638563981501543
Wake (NSRR),Purcell-NSRR,True,-1.2981392985039988
Wake (NSRR),Purcell-NSRR,True,-2.3373130873578853
Wake (NSRR),Purcell-NSRR,True,1.0881816294731732
Wake (NSRR),Purcell-NSRR,True,-2.800579671164349
Wake (NSRR),Purcell-NSRR,True,-3.7959803712259497
Wake (NSRR),Purcell-NSRR,True,-0.28570855521695315
Wake (NSRR),Purcell-NSRR,True,-0.22599005466366018
Wake (NSRR),Purcell-NSRR,True,-1.758423727208066
Wake (NSRR),Purcell-NSRR,True,-0.7301473703117172
Wake (NSRR),Purcell-NSRR,True,-2.1763292134407513
Wake (NSRR),Purcell-NSRR,True,-1.626343778465639
Wake (NSRR),Purcell-NSRR,True,0.25950202563737923
Wake (NSRR),Purcell-NSRR,True,-0.8335180919658653
Wake (NSRR),Purcell-NSRR,True,-2.44283820252348
Wake (NSRR),Purcell-NSRR,True,0.638993252450446
Wake (NSRR),Purcell-NSRR,True,-6.889634945606405
Wake (NSRR),Purcell-NSRR,True,2.0561450887928188
Wake (NSRR),Purcell-NSRR,True,-5.555146302253002
Wake (NSRR),Purcell-NSRR,True,-3.37007585420456
Wake (NSRR),Purcell-NSRR,True,-2.1828718993614586
Wake (NSRR),Purcell-NSRR,True,-2.3966730851482474
Wake (NSRR),Purcell-NSRR,True,-0.06167598982373912
Wake (NSRR),Purcell-NSRR,True,-4.2424782646462385
Wake (NSRR),Purcell-NSRR,True,-1.5718586700728623
Wake (NSRR),Purcell-NSRR,True,-3.2710757890181945
Wake (NSRR),Purcell-NSRR,True,-1.5022393230557978
Wake (NSRR),Purcell-NSRR,True,-2.2311858148295975
Wake (NSRR),Purcell-NSRR,True,-1.9117737537337456
Wake (NSRR),Purcell-NSRR,True,-3.2137844729670864
Wake (NSRR),Purcell-NSRR,True,-3.1330526542899992
Wake (NSRR),Purcell-NSRR,True,-1.5181756364771686
Wake (NSRR),Purcell-NSRR,True,-0.1886557304583787
Wake (NSRR),Purcell-NSRR,True,-3.3117187542532958
Wake (NSRR),Purcell-NSRR,True,-3.859549204982999
Wake (NSRR),Purcell-NSRR,True,-0.8575349084578614
Wake (NSRR),Purcell-NSRR,True,-2.165831417789238
Wake (NSRR),Purcell-NSRR,True,-0.41795934306773774
Wake (NSRR),Purcell-NSRR,True,-3.9345468550468645
Wake (NSRR),Purcell-NSRR,True,-5.703967903846844
Wake (NSRR),Purcell-NSRR,True,-3.179514208707313
Wake (NSRR),Purcell-NSRR,True,-3.652124193396063
Wake (NSRR),Purcell-NSRR,True,-2.259573257068813
Wake (NSRR),Purcell-NSRR,True,-3.3898277536571237
Wake (NSRR),Purcell-NSRR,True,-0.5991891148006039
Wake (NSRR),Purcell-NSRR,True,-2.683602101998909
Wake (NSRR),Purcell-NSRR,True,-1.7952380572435018
Wake (NSRR),Purcell-NSRR,True,-1.7807365057370286
Wake (NSRR),Purcell-NSRR,True,-1.7051497549555816
Wake (NSRR),Purcell-NSRR,True,-2.148869639966658
Wake (NSRR),Purcell-NSRR,True,-1.065860264362306
Wake (NSRR),Purcell-NSRR,True,-3.7114717531858132
Wake (NSRR),Purcell-NSRR,True,0.7342963726773384
Wake (NSRR),Purcell-NSRR,True,-2.579068500492235
Wake (NSRR),Purcell-NSRR,True,-4.7563322459522315
Wake (NSRR),Purcell-NSRR,True,-1.7190876053777517
Wake (NSRR),Purcell-NSRR,True,-3.8239294337633103
Wake (NSRR),Purcell-NSRR,True,-0.7524717013705426
Wake (NSRR),Purcell-NSRR,True,2.375201403342802
Wake (NSRR),Purcell-NSRR,True,-3.6930755091027447
Wake (NSRR),Purcell-NSRR,True,-1.4268331922204696
Wake (NSRR),Purcell-NSRR,True,-5.655494772156752
Wake (NSRR),Purcell-NSRR,True,-1.1806878196701314
Wake (NSRR),Purcell-NSRR,True,-3.893871124693269
Wake (NSRR),Purcell-NSRR,True,-3.3655022197597546
Wake (NSRR),Purcell-NSRR,True,-4.330479004149266
Wake (NSRR),Purcell-NSRR,True,-0.6171452182122545
Wake (NSRR),Purcell-NSRR,True,-0.05986671873278793
Wake (NSRR),Purcell-NSRR,True,-2.0526370015572324
Wake (NSRR),Purcell-NSRR,True,-3.8507575319094935
Wake (NSRR),Purcell-NSRR,True,1.119323755762141
Wake (NSRR),Purcell-NSRR,True,-3.6198352562203535
Wake (NSRR),Purcell-NSRR,True,-6.478849369142873
Wake (NSRR),Purcell-NSRR,True,-1.1716066419822218
Wake (NSRR),Purcell-NSRR,True,-4.3375437605083595
Wake (NSRR),Purcell-NSRR,True,-0.09773158250769631
Wake (NSRR),Purcell-NSRR,True,-2.8719332235188997
Wake (NSRR),Purcell-NSRR,True,-0.8772757407052267
Wake (NSRR),Purcell-NSRR,True,0.7385139799064988
Wake (NSRR),Purcell-NSRR,True,-4.548349581504806
Wake (NSRR),Purcell-NSRR,True,-3.246214813102426
Wake (NSRR),Purcell-NSRR,True,-2.2532596107735614
Wake (NSRR),Purcell-NSRR,True,1.0140633854564927
Wake (NSRR),Purcell-NSRR,True,-3.4334485100915684
Wake (NSRR),Purcell-NSRR,True,-3.30407180505434
Wake (NSRR),Purcell-NSRR,True,-1.1316030164283717
Wake (NSRR),Purcell-NSRR,True,-3.269084125854044
Wake (NSRR),Purcell-NSRR,True,-1.7910833079937782
Wake (NSRR),Purcell-NSRR,True,-5.242389989842362
Wake (NSRR),Purcell-NSRR,True,2.384769849351255
Wake (NSRR),Purcell-NSRR,True,-4.82956870862957
Wake (NSRR),Purcell-NSRR,True,-2.751658453453643
Wake (NSRR),Purcell-NSRR,True,-2.1657851241681434
Wake (NSRR),Purcell-NSRR,True,1.773842787074182
Wake (NSRR),Purcell-NSRR,True,-4.783262462010224
Wake (NSRR),Purcell-NSRR,True,1.9176742976960912
Wake (NSRR),Purcell-NSRR,True,-0.5664598926096187
Wake (NSRR),Purcell-NSRR,True,-1.2552403734743143
Wake (NSRR),Purcell-NSRR,True,-4.09421747740776
Wake (NSRR),Purcell-NSRR,True,-0.943245095147824
Wake (NSRR),Purcell-NSRR,True,-3.5653060179871385
Wake (NSRR),Purcell-NSRR,True,0.4654190409975554
Wake (NSRR),Purcell-NSRR,True,-4.066730262864113
Wake (NSRR),Purcell-NSRR,True,-2.329184366060956
Wake (NSRR),Purcell-NSRR,True,-3.224616506067044
Wake (NSRR),Purcell-NSRR,True,-4.100069240955685
Wake (NSRR),Purcell-NSRR,True,-0.5985757092022743
Wake (NSRR),Purcell-NSRR,True,-1.0155142601822378
Wake (NSRR),Purcell-NSRR,True,0.3486560847969793
Wake (NSRR),Purcell-NSRR,True,-5.7048513220602715
Wake (NSRR),Purcell-NSRR,True,0.05530693448141344
Wake (NSRR),Purcell-NSRR,True,2.9743845774227977
Wake (NSRR),Purcell-NSRR,True,-3.0147265276692896
Wake (NSRR),Purcell-NSRR,True,1.7383193002453603
Wake (NSRR),Purcell-NSRR,True,-2.6329909133090577
Wake (NSRR),Purcell-NSRR,True,-4.879595621086492
Wake (NSRR),Purcell-NSRR,True,-2.7190094512776284
Wake (NSRR),Purcell-NSRR,True,0.022968876432597263
Wake (NSRR),Purcell-NSRR,True,-3.7975919189602294
Wake (NSRR),Purcell-NSRR,True,-3.3158895860856754
Wake (NSRR),Purcell-NSRR,True,-0.8978811561947133
Wake (NSRR),Purcell-NSRR,True,-2.0938022247629453
Wake (NSRR),Purcell-NSRR,True,-0.9159400547489853
Wake (NSRR),Purcell-NSRR,True,-1.6183144421347777
Wake (NSRR),Purcell-NSRR,True,-1.1285959057994461
Wake (NSRR),Purcell-NSRR,True,-2.975556657884046
Wake (NSRR),Purcell-NSRR,True,-1.6306661748972375
Wake (NSRR),Purcell-NSRR,True,-3.978245159005283
Wake (NSRR),Purcell-NSRR,True,0.5095154800743629
Wake (NSRR),Purcell-NSRR,True,-3.3846216236880378
Wake (NSRR),Purcell-NSRR,True,0.1862993808557154
Wake (NSRR),Purcell-NSRR,True,-2.573133400348152
Wake (NSRR),Purcell-NSRR,True,-1.690883429053365
Wake (NSRR),Purcell-NSRR,True,-3.1024712449895273
Wake (NSRR),Purcell-NSRR,True,-4.157735655924973
Wake (NSRR),Purcell-NSRR,True,-5.6337320921742755
Wake (NSRR),Purcell-NSRR,True,-4.2373896801860536
Wake (NSRR),Purcell-NSRR,True,-2.75602538760033
Wake (NSRR),Purcell-NSRR,True,-1.6708727346115473
Wake (NSRR),Purcell-NSRR,True,-0.05363888933855687
Wake (NSRR),Purcell-NSRR,True,-3.00281018081352
Wake (NSRR),Purcell-NSRR,True,-3.886269953667989
Wake (NSRR),Purcell-NSRR,True,-5.021987211177694
Wake (NSRR),Purcell-NSRR,True,-1.1277082028430467
Wake (NSRR),Purcell-NSRR,True,0.7014384572585026
Wake (NSRR),Purcell-NSRR,True,0.46474868352014065
Wake (NSRR),Purcell-NSRR,True,-0.6621451786530992
Wake (NSRR),Purcell-NSRR,True,-0.8067330113053979
Wake (NSRR),Purcell-NSRR,True,1.3382644593569077
Wake (NSRR),Purcell-NSRR,True,-1.4274223063744946
Wake (NSRR),Purcell-NSRR,True,-0.7913680594235857
Wake (NSRR),Purcell-NSRR,True,-2.749696219223452
Wake (NSRR),Purcell-NSRR,True,-4.858600209355224
Wake (NSRR),Purcell-NSRR,True,-3.4850261749753306
Wake (NSRR),Purcell-NSRR,True,-2.118550162322171
Wake (NSRR),Purcell-NSRR,True,-1.9768889854053626
Wake (NSRR),Purcell-NSRR,True,1.8013827872069568
Wake (NSRR),Purcell-NSRR,True,-1.9353861438407673
Wake (NSRR),Purcell-NSRR,True,0.28755816523330635
Wake (NSRR),Purcell-NSRR,True,-2.98117911322084
Wake (NSRR),Purcell-NSRR,True,-2.731249475692822
Wake (NSRR),Purcell-NSRR,True,-4.791691633856381
Wake (NSRR),Purcell-NSRR,True,-3.603466229894323
Wake (NSRR),Purcell-NSRR,True,-1.0326837840486243
Wake (NSRR),Purcell-NSRR,True,-2.084688068189098
Wake (NSRR),Purcell-NSRR,True,-0.19022918805790812
Wake (NSRR),Purcell-NSRR,True,-1.7328992229246458
Wake (NSRR),Purcell-NSRR,True,-2.8138384567546812
Wake (NSRR),Purcell-NSRR,True,2.251030448083895
Wake (NSRR),Purcell-NSRR,True,-2.2901866048130692
Wake (NSRR),Purcell-NSRR,True,0.2554717765676009
Wake (NSRR),Purcell-NSRR,True,-2.912584844838552
Wake (NSRR),Purcell-NSRR,True,-0.6628201610368518
Wake (NSRR),Purcell-NSRR,True,-0.2204532495802891
Wake (NSRR),Purcell-NSRR,True,-1.6777329812062123
Wake (NSRR),Purcell-NSRR,True,-6.868627212948532
Wake (NSRR),Purcell-NSRR,True,-2.063032570462626
Wake (NSRR),Purcell-NSRR,True,0.3920993104821364
Wake (NSRR),Purcell-NSRR,True,-1.0316722451297542
Wake (NSRR),Purcell-NSRR,True,-1.1970249252971497
Wake (NSRR),Purcell-NSRR,True,-5.588154959116442
Wake (NSRR),Purcell-NSRR,True,-3.559166096559771
Wake (NSRR),Purcell-NSRR,True,-1.2668611501687375
Wake (NSRR),Purcell-NSRR,True,-1.2688345485285408
Wake (NSRR),Purcell-NSRR,True,0.36011258207487185
Wake (NSRR),Purcell-NSRR,True,-2.393404358206184
Wake (NSRR),Purcell-NSRR,True,-1.2780684562509754
Wake (NSRR),Purcell-NSRR,True,-2.0668366013988577
Wake (NSRR),Purcell-NSRR,True,-4.098894086482901
Wake (NSRR),Purcell-NSRR,True,-6.668743236358546
Wake (NSRR),Purcell-NSRR,True,-1.227059055250196
Wake (NSRR),Purcell-NSRR,True,-1.7476978517628223
Wake (NSRR),Purcell-NSRR,True,-3.352014316904998
Wake (NSRR),Purcell-NSRR,True,-5.3793751126176925
Wake (NSRR),Purcell-NSRR,True,-0.824563700789489
Wake (NSRR),Purcell-NSRR,True,-2.638578424185753
Wake (NSRR),Purcell-NSRR,True,-0.972139640644959
Wake (NSRR),Purcell-NSRR,True,1.6753310770237664
Wake (NSRR),Purcell-NSRR,True,-6.437124500714312
Wake (NSRR),Purcell-NSRR,True,-3.5169291365078146
Wake (NSRR),Purcell-NSRR,True,-2.5240566953118804
Wake (NSRR),Purcell-NSRR,True,0.8465168837155685
Wake (NSRR),Purcell-NSRR,True,-5.4142716362546
Wake (NSRR),Purcell-NSRR,True,1.8207757586851439
Wake (NSRR),Purcell-NSRR,True,-1.8248456792769225
Wake (NSRR),Purcell-NSRR,True,-2.2944339300965635
Wake (NSRR),Purcell-NSRR,True,-2.501138257394583
Wake (NSRR),Purcell-NSRR,True,-2.9835807417428453
Wake (NSRR),Purcell-NSRR,True,0.02279224980489092
Wake (NSRR),Purcell-NSRR,True,-4.264117266003374
Wake (NSRR),Purcell-NSRR,True,-1.4004190217533048
Wake (NSRR),Purcell-NSRR,True,-2.8780982941715108
Wake (NSRR),Purcell-NSRR,True,-3.643578960564393
Wake (NSRR),Purcell-NSRR,True,3.1374776117094068
Wake (NSRR),Purcell-NSRR,True,-1.2512800037373957
Wake (NSRR),Purcell-NSRR,True,-0.8579290820740115
Wake (NSRR),Purcell-NSRR,True,0.2043842307182877
Wake (NSRR),Purcell-NSRR,True,-4.978716155904914
Wake (NSRR),Purcell-NSRR,True,1.448985980029386
Wake (NSRR),Purcell-NSRR,True,-7.181490021508173
Wake (NSRR),Purcell-NSRR,True,-3.657012959393986
Wake (NSRR),Purcell-NSRR,True,-3.029694969211832
Wake (NSRR),Purcell-NSRR,True,-0.9218127038147119
Wake (NSRR),Purcell-NSRR,True,-1.657021261085776
Wake (NSRR),Purcell-NSRR,True,-2.4378564798016233
Wake (NSRR),Purcell-NSRR,True,-2.1242986957023082
Wake (NSRR),Purcell-NSRR,True,-4.080828639656648
Wake (NSRR),Purcell-NSRR,True,-5.132403875865929
Wake (NSRR),Purcell-NSRR,True,-0.6285673302623687
Wake (NSRR),Purcell-NSRR,True,-0.6950096243466957
Wake (NSRR),Purcell-NSRR,True,1.1091390102265244
Wake (NSRR),Purcell-NSRR,True,-3.700052814251415
Wake (NSRR),Purcell-NSRR,True,-0.6968140038145596
Wake (NSRR),Purcell-NSRR,True,-2.674602437051097
Wake (NSRR),Purcell-NSRR,True,0.31111598474722335
Wake (NSRR),Purcell-NSRR,True,-0.0301784436362178
Wake (NSRR),Purcell-NSRR,True,-1.6722292656857638
Wake (NSRR),Purcell-NSRR,True,-2.787663830171147
Wake (NSRR),Purcell-NSRR,True,-0.1537861232558404
Wake (NSRR),Purcell-NSRR,True,-0.7897987307346177
Wake (NSRR),Purcell-NSRR,True,-3.4862241664898166
Wake (NSRR),Purcell-NSRR,True,-4.789243071858493
Wake (NSRR),Purcell-NSRR,True,-2.6843770743711137
Wake (NSRR),Purcell-NSRR,True,0.9692274253028534
Wake (NSRR),Purcell-NSRR,True,0.2220257032779105
Wake (NSRR),Purcell-NSRR,True,-4.352840736473169
Wake (NSRR),Purcell-NSRR,True,-4.465105194819197
Wake (NSRR),Purcell-NSRR,True,0.4816675223644702
Wake (NSRR),Purcell-NSRR,True,-4.400048230219183
Wake (NSRR),Purcell-NSRR,True,-1.0685040752110557
Wake (NSRR),Purcell-NSRR,True,-3.347753353505904
Wake (NSRR),Purcell-NSRR,True,1.1750649228760812
Wake (NSRR),Purcell-NSRR,True,-3.660371760306332
Wake (NSRR),Purcell-NSRR,True,0.21569524442907273
Wake (NSRR),Purcell-NSRR,True,-1.7255984701338665
Wake (NSRR),Purcell-NSRR,True,-1.5892198056421507
Wake (NSRR),Purcell-NSRR,True,-6.090543753096071
Wake (NSRR),Purcell-NSRR,True,-6.5616473802380355
Wake (NSRR),Purcell-NSRR,True,-2.546720906263217
Wake (NSRR),Purcell-NSRR,True,-1.5999314024745765
Wake (NSRR),Purcell-NSRR,True,-4.378907580758909
Wake (NSRR),Purcell-NSRR,True,-4.304973743368372
Wake (NSRR),Purcell-NSRR,True,-0.9628273171554065
Wake (NSRR),Purcell-NSRR,True,-0.9600286005201386
Wake (NSRR),Purcell-NSRR,True,-2.378972407306305
Wake (NSRR),Purcell-NSRR,True,-0.519826653498892
Wake (NSRR),Purcell-NSRR,True,-4.478158264348243
Wake (NSRR),Purcell-NSRR,True,-2.8208890390742596
Wake (NSRR),Purcell-NSRR,True,1.2375115694398642
Wake (NSRR),Purcell-NSRR,True,-1.9616244930311597
Wake (NSRR),Purcell-NSRR,True,-1.8441742776772139
Wake (NSRR),Purcell-NSRR,True,2.570324654067788
Wake (NSRR),Purcell-NSRR,True,-4.934142931327881
Wake (NSRR),Purcell-NSRR,True,-0.4869581371869067
Wake (NSRR),Purcell-NSRR,True,1.2701371028752133
Wake (NSRR),Purcell-NSRR,True,-2.757947583186876
Wake (NSRR),Purcell-NSRR,True,-0.3589558311217338
Wake (NSRR),Purcell-NSRR,True,-4.088922855589295
Wake (NSRR),Purcell-NSRR,True,-3.490866231369899
Wake (NSRR),Purcell-NSRR,True,-1.320312319983401
Wake (NSRR),Purcell-NSRR,True,-0.48263139135979194
Wake (NSRR),Purcell-NSRR,True,0.1702769705910665
Wake (NSRR),Purcell-NSRR,True,1.0790307424821046
Wake (NSRR),Purcell-NSRR,True,-2.236602177677979
Wake (NSRR),Purcell-NSRR,True,0.31746900881842466
Wake (NSRR),Purcell-NSRR,True,-2.793283512851386
Wake (NSRR),Purcell-NSRR,True,-0.27295885413454424
Wake (NSRR),Purcell-NSRR,True,-1.6797647465258811
Wake (NSRR),Purcell-NSRR,True,-1.1973509404405773
Wake (NSRR),Purcell-NSRR,True,-1.242252783619062
Wake (NSRR),Purcell-NSRR,True,-5.350072406434163
Wake (NSRR),Purcell-NSRR,True,-4.376728378515628
Wake (NSRR),Purcell-NSRR,True,-1.892318773835604
Wake (NSRR),Purcell-NSRR,True,-5.517312929923694
Wake (NSRR),Purcell-NSRR,True,-0.4165153383726239
Wake (NSRR),Purcell-NSRR,True,-0.3348032944366177
Wake (NSRR),Purcell-NSRR,True,-1.437368563310031
Wake (NSRR),Purcell-NSRR,True,-4.37067697585018
Wake (NSRR),Purcell-NSRR,True,0.6952498776252032
Wake (NSRR),Purcell-NSRR,True,2.0260431330472124
Wake (NSRR),Purcell-NSRR,True,-1.8021194951162605
Wake (NSRR),Purcell-NSRR,True,-1.0659925432513924
Wake (NSRR),Purcell-NSRR,True,-1.691410738259999
Wake (NSRR),Purcell-NSRR,True,-1.0258223437558482
Wake (NSRR),Purcell-NSRR,True,-2.3421470697022295
Wake (NSRR),Purcell-NSRR,True,-2.170004319472943
Wake (NSRR),Purcell-NSRR,True,-0.2656143880493411
Wake (NSRR),Purcell-NSRR,True,2.6506852149763094
Wake (NSRR),Purcell-NSRR,True,-4.935619542650169
Wake (NSRR),Purcell-NSRR,True,-2.310255522941236
Wake (NSRR),Purcell-NSRR,True,-4.4908332226258025
Wake (NSRR),Purcell-NSRR,True,1.1243908765949495
Wake (NSRR),Purcell-NSRR,True,-3.290368911816963
Wake (NSRR),Purcell-NSRR,True,-5.022971541927247
Wake (NSRR),Purcell-NSRR,True,-0.8074546770660882
Wake (NSRR),Purcell-NSRR,True,1.4328221621102144
Wake (NSRR),Purcell-NSRR,True,-0.7559890394748616
Wake (NSRR),Purcell-NSRR,True,-1.6852147741882395
Wake (NSRR),Purcell-NSRR,True,-1.271350737152113
Wake (NSRR),Purcell-NSRR,True,0.7655326491002432
Wake (NSRR),Purcell-NSRR,True,-3.8705502929512634
Wake (NSRR),Purcell-NSRR,True,-2.3265283553743608
Wake (NSRR),Purcell-NSRR,True,-3.0168512289500446
Wake (NSRR),Purcell-NSRR,True,-4.465323711514293
Wake (NSRR),Purcell-NSRR,True,-2.765071376402495
Wake (NSRR),Purcell-NSRR,True,0.1435112659934772
Wake (NSRR),Purcell-NSRR,True,-0.9524383007008033
Wake (NSRR),Purcell-NSRR,True,-0.7950525082231144
Wake (NSRR),Purcell-NSRR,True,-1.8033371611957532
Wake (NSRR),Purcell-NSRR,True,-1.0400916832114626
Wake (NSRR),Purcell-NSRR,True,-3.72146722583679
Wake (NSRR),Purcell-NSRR,True,-2.7268625907121815
Wake (NSRR),Purcell-NSRR,True,-1.7111262389783604
Wake (NSRR),Purcell-NSRR,True,-1.5379361753138974
Wake (NSRR),Purcell-NSRR,True,-1.4515108971411257
Wake (NSRR),Purcell-NSRR,True,-2.38017590782892
Wake (NSRR),Purcell-NSRR,True,-2.8644105141235716
Wake (NSRR),Purcell-NSRR,True,4.2955588411514825
Wake (NSRR),Purcell-NSRR,True,-0.26344793823844226
Wake (NSRR),Purcell-NSRR,True,-1.2632361068339137
Wake (NSRR),Purcell-NSRR,True,-2.5723263779565633
Wake (NSRR),Purcell-NSRR,True,-3.0138713032987035
Wake (NSRR),Purcell-NSRR,True,-2.3649156061840593
Wake (NSRR),Purcell-NSRR,True,-1.5069221828695991
Wake (NSRR),Purcell-NSRR,True,-5.9085203426936825
Wake (NSRR),Purcell-NSRR,True,-5.278546703431055
Wake (NSRR),Purcell-NSRR,True,-3.3899030449809455
Wake (NSRR),Purcell-NSRR,True,-1.680472321300248
Wake (NSRR),Purcell-NSRR,True,-2.5846093508842944
Wake (NSRR),Purcell-NSRR,True,0.8936972720711172
Wake (NSRR),Purcell-NSRR,True,-5.102356734343747
Wake (NSRR),Purcell-NSRR,True,-3.6217296409917155
Wake (NSRR),Purcell-NSRR,True,0.978701812781229
Wake (NSRR),Purcell-NSRR,True,-1.8344388554437991
Wake (NSRR),Purcell-NSRR,True,-0.30789338548751544
Wake (NSRR),Purcell-NSRR,True,2.0544714127504897
Wake (NSRR),Purcell-NSRR,True,-3.505189477391201
Wake (NSRR),Purcell-NSRR,True,-2.3011452490335493
Wake (NSRR),Purcell-NSRR,True,-2.6517569572474615
Wake (NSRR),Purcell-NSRR,True,-6.058714374849957
Wake (NSRR),Purcell-NSRR,True,-2.7286589004042194
Wake (NSRR),Purcell-NSRR,True,-0.31554996957402137
Wake (NSRR),Purcell-NSRR,True,-1.0051226597265863
Wake (NSRR),Purcell-NSRR,True,-0.8461464170481452
Wake (NSRR),Purcell-NSRR,True,-2.8605331627265427
Wake (NSRR),Purcell-NSRR,True,-3.4288196333034
Wake (NSRR),Purcell-NSRR,True,0.47067361961281495
Wake (NSRR),Purcell-NSRR,True,-3.1072360494638778
Wake (NSRR),Purcell-NSRR,True,-1.5043840371445265
Wake (NSRR),Purcell-NSRR,True,-1.7691918231434398
Wake (NSRR),Purcell-NSRR,True,0.8604731782766151
Wake (NSRR),Purcell-NSRR,True,-0.13256020286377646
Wake (NSRR),Purcell-NSRR,True,-4.723338418290718
Wake (NSRR),Purcell-NSRR,True,-4.505198310557631
Wake (NSRR),Purcell-NSRR,True,-0.927511091426469
